mohID,mohName,dtg,week,casesCount,spatialGranule,temporalGranule
259,Addalaiche,20130106,1,0,259,20130106
29,Agalawatta,20130106,1,0,29,20130106
45,Akkaraipattu,20130106,1,1,45,20130106
183,Akmeemana,20130106,1,0,183,20130106
226,Akurana,20130106,1,4,226,20130106
77,Akuressa,20130106,1,1,77,20130106
44,Alaiyadivembu,20130106,1,1,44,20130106
213,Alawwa,20130106,1,5,213,20130106
90,Ambagamuwa,20130106,1,0,90,20130106
14,Ambalangoda,20130106,1,4,14,20130106
79,Ambalantota,20130106,1,2,79,20130106
132,Ambanganga,20130106,1,0,132,20130106
224,Ambanpola,20130106,1,1,224,20130106
51,Ampara,20130106,1,1,51,20130106
228,Anamaduwa,20130106,1,1,228,20130106
159,Angunakolapalessa,20130106,1,1,159,20130106
61,Anuradhapu,20130106,1,3,61,20130106
255,Arachchikattuwa,20130106,1,0,255,20130106
205,Aranayaka,20130106,1,9,205,20130106
47,Arayampathy,20130106,1,2,47,20130106
146,Attanagalla,20130106,1,19,146,20130106
6,Aturaliya,20130106,1,0,6,20130106
144,Ayagama,20130106,1,1,144,20130106
253,Badalkumbura,20130106,1,0,253,20130106
200,Baddegama,20130106,1,0,200,20130106
280,Badulla,20130106,1,0,280,20130106
240,Balangoda,20130106,1,0,240,20130106
251,Balapitiya,20130106,1,1,251,20130106
204,Bambaradeniya,20130106,1,0,204,20130106
194,Bamuna,20130106,1,8,194,20130106
2,Bandaragama,20130106,1,0,2,20130106
168,Bandarawela,20130106,1,1,168,20130106
134,Batticaloa,20130106,1,0,134,20130106
232,Beliatta,20130106,1,0,232,20130106
18,Beruwala(North),20130106,1,5,18,20130106
50,Bibile,20130106,1,1,50,20130106
199,Bingiriya,20130106,1,1,199,20130106
3,Biyagama,20130106,1,3,3,20130106
241,Bogawanthalawa,20130106,1,0,241,20130106
230,Bope-(Podd,20130106,1,0,230,20130106
298,Boralesgamuwa,20130106,1,6,298,20130106
265,Bulathkohupitiya,20130106,1,1,265,20130106
314,Bulathsinhala,20130106,1,0,314,20130106
23,Buttala,20130106,1,0,23,20130106
262,Chankanai,20130106,1,2,262,20130106
37,Chavakachcheri,20130106,1,6,37,20130106
177,Cheddikulam,20130106,1,0,177,20130106
12,Chenkaladi,20130106,1,0,12,20130106
153,Chilaw,20130106,1,24,153,20130106
49,Damana,20130106,1,1,49,20130106
180,Dambulla,20130106,1,0,180,20130106
284,Dankotuwa,20130106,1,5,284,20130106
133,Dehiattakandiya,20130106,1,1,133,20130106
71,Dehiowita,20130106,1,1,71,20130106
173,Dehiwala,20130106,1,12,173,20130106
267,Deraniyagala,20130106,1,3,267,20130106
289,Devinuwara,20130106,1,0,289,20130106
248,Dikwella,20130106,1,0,248,20130106
147,Dimbulagal,20130106,1,0,147,20130106
222,Divitura/W,20130106,1,0,222,20130106
140,Dodamgoda,20130106,1,2,140,20130106
89,Doluwa,20130106,1,0,89,20130106
216,Dompe,20130106,1,9,216,20130106
119,Duvilipitiya,20130106,1,24,119,20130106
229,Eheliyagoda,20130106,1,2,229,20130106
157,Elahera,20130106,1,1,157,20130106
143,Elapatha,20130106,1,5,143,20130106
169,Ella,20130106,1,0,169,20130106
221,Elpitiya,20130106,1,0,221,20130106
264,Embilipitiya,20130106,1,7,264,20130106
106,Eravoor,20130106,1,3,106,20130106
283,Galagedara,20130106,1,0,283,20130106
91,Galaha,20130106,1,0,91,20130106
268,Galenbindunuwewa,20130106,1,2,268,20130106
167,Galewela,20130106,1,5,167,20130106
107,Galgamuwa,20130106,1,1,107,20130106
212,Galigamuwa,20130106,1,4,212,20130106
15,Galnewa,20130106,1,0,15,20130106
189,Gampaha,20130106,1,6,189,20130106
165,Gampola(Ud,20130106,1,0,165,20130106
72,Ganewatta,20130106,1,5,72,20130106
100,Gangawatakorale,20130106,1,3,100,20130106
56,Girandurukotte,20130106,1,0,56,20130106
286,Giribawa,20130106,1,0,286,20130106
174,Godakawela,20130106,1,3,174,20130106
31,Gomarankadawala,20130106,1,0,31,20130106
43,Gonapinuwala,20130106,1,0,43,20130106
182,Habaraduwa,20130106,1,0,182,20130106
192,Hakmana,20130106,1,0,192,20130106
148,Haldummull,20130106,1,0,148,20130106
116,Hali-Ela,20130106,1,0,116,20130106
80,Hambantota,20130106,1,2,80,20130106
275,Hanguranketha,20130106,1,0,275,20130106
278,Hanwella,20130106,1,9,278,20130106
149,Haputale,20130106,1,0,149,20130106
84,Hasalaka(M,20130106,1,0,84,20130106
282,Hataraliyadda,20130106,1,0,282,20130106
42,Hikkaduwa,20130106,1,1,42,20130106
190,Hingurakgoda,20130106,1,1,190,20130106
101,Homagama,20130106,1,6,101,20130106
163,Horana,20130106,1,1,163,20130106
102,Horowpatha,20130106,1,0,102,20130106
